xfa,yfa,xmem,ymem,group
104.6666667,138.6666667,103,138,population
109.0416667,143.5208333,103,139,
107.3333333,135.3333333,103,140,
110.8235294,159.7058824,104,134,
111.25,125.5,104,135,
113.8461538,123.6923077,104,136,
113.4,150.6,104,137,
117.0625,152.75,104,138,
114.75,135.25,104,140,
115,146,104,141,
116.5,158.25,104,146,
118.8648649,163.4054054,104,147,
121.0588235,124.7058824,104,148,
117.6666667,127.3333333,104,149,
118,155,104,150,
119.3333333,118.6666667,104,151,
120.3333333,129.3333333,105,133,
122,161.5,105,134,
123,129,105,136,
124.6666667,130,105,141,
124.3333333,156.6666667,105,142,
124.5,160.5,105,143,
124.4,163.8,105,144,
129,168.739726,105,145,
126.6666667,141.3333333,105,146,
127.6,136.8,105,151,
130.5,130.0714286,106,133,
130,138,106,151,
134.5925926,151.8703704,106,152,
134.5,163.125,106,153,
134,159.3333333,106,154,
133,164.5,106,155,
138.2,163.6,107,133,
138.7,172,107,155,
141.625,176.375,107,156,
142.5714286,182.2857143,107,157,
,,107,158,
,,107,159,
,,108,132,
,,108,133,
,,108,159,
,,108,160,
,,109,123,
,,109,124,
,,109,125,
,,109,126,
,,109,127,
,,109,128,
,,109,129,
,,109,130,
,,109,131,
,,109,132,
,,109,160,
,,109,161,
,,109,162,
,,109,163,
,,109,164,
,,110,122,
,,110,123,
,,110,129,
,,110,130,
,,110,161,
,,110,162,
,,110,164,
,,110,165,
,,111,121,
,,111,122,
,,111,165,
,,111,166,
,,112,121,
,,112,166,
,,112,167,
,,113,121,
,,113,167,
,,113,168,
,,114,121,
,,114,168,
,,114,169,
,,114,170,
,,115,120,
,,115,121,
,,115,170,
,,116,120,
,,116,170,
,,117,116,
,,117,117,
,,117,118,
,,117,119,
,,117,120,
,,117,170,
,,118,116,
,,118,170,
,,119,116,
,,119,169,
,,119,170,
,,120,116,
,,120,117,
,,120,169,
,,121,117,
,,121,118,
,,121,119,
,,121,169,
,,122,119,
,,122,169,
,,122,170,
,,123,119,
,,123,170,
,,123,171,
,,124,119,
,,124,171,
,,124,172,
,,125,119,
,,125,120,
,,125,172,
,,125,173,
,,126,120,
,,126,121,
,,126,122,
,,126,173,
,,127,122,
,,127,123,
,,127,173,
,,128,123,
,,128,124,
,,128,173,
,,128,174,
,,128,175,
,,129,124,
,,129,175,
,,129,176,
,,130,124,
,,130,176,
,,130,177,
,,131,124,
,,131,177,
,,131,178,
,,132,124,
,,132,125,
,,132,178,
,,132,179,
,,133,125,
,,133,126,
,,133,134,
,,133,135,
,,133,136,
,,133,179,
,,133,180,
,,134,126,
,,134,127,
,,134,133,
,,134,134,
,,134,136,
,,134,137,
,,134,138,
,,134,139,
,,134,140,
,,134,180,
,,134,181,
,,135,127,
,,135,128,
,,135,131,
,,135,132,
,,135,133,
,,135,140,
,,135,141,
,,135,142,
,,135,143,
,,135,144,
,,135,181,
,,135,182,
,,136,128,
,,136,129,
,,136,130,
,,136,131,
,,136,144,
,,136,145,
,,136,182,
,,136,183,
,,137,145,
,,137,146,
,,137,147,
,,137,148,
,,137,183,
,,137,184,
,,138,148,
,,138,149,
,,138,150,
,,138,184,
,,139,150,
,,139,151,
,,139,152,
,,139,153,
,,139,156,
,,139,157,
,,139,158,
,,139,159,
,,139,162,
,,139,163,
,,139,166,
,,139,167,
,,139,184,
,,139,185,
,,139,186,
,,140,153,
,,140,154,
,,140,155,
,,140,156,
,,140,159,
,,140,160,
,,140,161,
,,140,162,
,,140,163,
,,140,164,
,,140,165,
,,140,166,
,,140,167,
,,140,168,
,,140,169,
,,140,186,
,,140,187,
,,141,169,
,,141,170,
,,141,187,
,,142,170,
,,142,171,
,,142,172,
,,142,187,
,,143,172,
,,143,173,
,,143,186,
,,143,187,
,,144,173,
,,144,174,
,,144,185,
,,144,186,
,,145,174,
,,145,175,
,,145,176,
,,145,179,
,,145,182,
,,145,183,
,,145,184,
,,145,185,
,,146,176,
,,146,177,
,,146,178,
,,146,179,
,,146,180,
,,146,181,
,,146,182,
