xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
110.2,131.6,2.1,1.4,2.94,1.5,107,129,population
115.75,127.75,2.1,4.2,8.82,0.5,107,130,
115.5,133.5,1.4,1.4,1.96,1,107,131,
118.7575758,147.2727273,7,7.7,53.9,0.909090909,108,125,
117.6666667,136.6666667,1.4,1.4,1.96,1,108,126,
118.5,139.5,1.4,1.4,1.96,1,108,127,
119.8,155.4,2.8,2.1,5.88,1.333333333,108,128,
120.625,117.625,2.8,3.5,9.8,0.8,108,129,
119.3333333,133,1.4,2.1,2.94,0.666666667,108,131,
120.6666667,127.3333333,1.4,1.4,1.96,1,108,132,
123.3333333,128.6666667,1.4,1.4,1.96,1,108,133,
123.6666667,136.3333333,1.4,1.4,1.96,1,109,123,
124,140.5,2.1,1.4,2.94,1.5,109,124,
123.3333333,151.6666667,1.4,1.4,1.96,1,109,125,
124.3333333,123.3333333,1.4,1.4,1.96,1,109,133,
126.1666667,146,2.1,2.1,4.41,1,109,134,
129,117.875,4.2,2.8,11.76,1.5,109,135,
129.6,147.1,4.9,6.3,30.87,0.777777778,110,122,
127,154,2.1,2.1,4.41,1,110,123,
127.5,135.5,1.4,1.4,1.96,1,110,135,
128.5,151.5,1.4,1.4,1.96,1,110,136,
131.6666667,113.1666667,1.4,2.8,3.92,0.5,110,137,
131.6666667,153,1.4,2.1,2.94,0.666666667,111,122,
132.6666667,134.6666667,1.4,1.4,1.96,1,111,137,
132.5,141.5,1.4,1.4,1.96,1,111,138,
133.3333333,127.3333333,1.4,1.4,1.96,1,111,139,
134.5,114,1.4,2.1,2.94,0.666666667,112,121,
135.5,140.5,2.8,2.8,7.84,1,112,122,
135,143,0.7,0.7,0.49,1,112,139,
136,145.6,2.1,1.4,2.94,1.5,112,140,
136,150.6666667,2.1,1.4,2.94,1.5,113,120,
137,128,2.1,0.7,1.47,3,113,121,
138.2,115.4,2.1,1.4,2.94,1.5,113,140,
140.1666667,138.8333333,2.1,2.8,5.88,0.75,113,141,
143.2307692,129.1538462,4.2,2.1,8.82,2,113,142,
143.2777778,136,4.2,4.9,20.58,0.857142857,113,143,
,,,,,,114,120,
,,,,,,114,143,
,,,,,,114,144,
,,,,,,114,145,
,,,,,,115,119,
,,,,,,115,120,
,,,,,,115,145,
,,,,,,115,146,
,,,,,,115,147,
,,,,,,115,148,
,,,,,,115,149,
,,,,,,115,150,
,,,,,,116,119,
,,,,,,116,147,
,,,,,,116,150,
,,,,,,116,151,
,,,,,,116,152,
,,,,,,116,153,
,,,,,,116,154,
,,,,,,117,116,
,,,,,,117,117,
,,,,,,117,118,
,,,,,,117,119,
,,,,,,117,154,
,,,,,,117,155,
,,,,,,117,156,
,,,,,,117,157,
,,,,,,118,116,
,,,,,,118,157,
,,,,,,119,115,
,,,,,,119,116,
,,,,,,119,157,
,,,,,,120,114,
,,,,,,120,115,
,,,,,,120,157,
,,,,,,121,114,
,,,,,,121,157,
,,,,,,122,113,
,,,,,,122,114,
,,,,,,122,156,
,,,,,,122,157,
,,,,,,123,113,
,,,,,,123,156,
,,,,,,124,113,
,,,,,,124,156,
,,,,,,125,112,
,,,,,,125,113,
,,,,,,125,156,
,,,,,,126,112,
,,,,,,126,156,
,,,,,,127,111,
,,,,,,127,112,
,,,,,,127,156,
,,,,,,128,111,
,,,,,,128,156,
,,,,,,129,110,
,,,,,,129,111,
,,,,,,129,156,
,,,,,,130,110,
,,,,,,130,156,
,,,,,,131,110,
,,,,,,131,156,
,,,,,,132,110,
,,,,,,132,156,
,,,,,,133,110,
,,,,,,133,111,
,,,,,,133,156,
,,,,,,134,110,
,,,,,,134,111,
,,,,,,134,156,
,,,,,,135,110,
,,,,,,135,156,
,,,,,,136,110,
,,,,,,136,155,
,,,,,,136,156,
,,,,,,137,110,
,,,,,,137,155,
,,,,,,138,110,
,,,,,,138,153,
,,,,,,138,154,
,,,,,,138,155,
,,,,,,139,110,
,,,,,,139,111,
,,,,,,139,147,
,,,,,,139,148,
,,,,,,139,149,
,,,,,,139,150,
,,,,,,139,151,
,,,,,,139,152,
,,,,,,139,153,
,,,,,,140,111,
,,,,,,140,112,
,,,,,,140,146,
,,,,,,140,147,
,,,,,,141,112,
,,,,,,141,113,
,,,,,,141,114,
,,,,,,141,115,
,,,,,,141,116,
,,,,,,141,143,
,,,,,,141,144,
,,,,,,141,145,
,,,,,,141,146,
,,,,,,142,116,
,,,,,,142,117,
,,,,,,142,118,
,,,,,,142,142,
,,,,,,142,143,
,,,,,,143,118,
,,,,,,143,119,
,,,,,,143,141,
,,,,,,143,142,
,,,,,,144,119,
,,,,,,144,120,
,,,,,,144,140,
,,,,,,144,141,
,,,,,,145,120,
,,,,,,145,139,
,,,,,,145,140,
,,,,,,146,120,
,,,,,,146,139,
,,,,,,147,120,
,,,,,,147,121,
,,,,,,147,139,
,,,,,,148,121,
,,,,,,148,122,
,,,,,,148,123,
,,,,,,148,138,
,,,,,,148,139,
,,,,,,149,123,
,,,,,,149,124,
,,,,,,149,125,
,,,,,,149,138,
,,,,,,150,125,
,,,,,,150,126,
,,,,,,150,127,
,,,,,,150,128,
,,,,,,150,129,
,,,,,,150,130,
,,,,,,150,131,
,,,,,,150,132,
,,,,,,150,137,
,,,,,,150,138,
,,,,,,151,132,
,,,,,,151,133,
,,,,,,151,134,
,,,,,,151,135,
,,,,,,151,136,
,,,,,,151,137,
