xfa,yfa,width_fa,height_fa,area_fa,aspect_ratio_fa,xmem,ymem,group
106.3333333,106.3333333,1.4,1.4,1.96,1,103,112,population
107.3333333,112.6666667,1.4,1.4,1.96,1,103,113,
109.2,102.8,2.1,2.1,4.41,1,103,114,
108.5,120.5,1.4,1.4,1.96,1,103,115,
108.5,127.5,1.4,2.8,3.92,0.5,103,116,
111.5,107.5,1.4,1.4,1.96,1,103,117,
114,125.6666667,4.2,4.2,17.64,1,103,118,
116.75,119.5,1.4,4.2,5.88,0.333333333,103,119,
121.75,131.75,1.4,2.1,2.94,0.666666667,103,120,
125.7333333,97.33333333,5.6,2.1,11.76,2.666666667,104,110,
124.75,135,1.4,2.1,2.94,0.666666667,104,111,
132.2857143,130.8571429,7.7,3.5,26.95,2.2,104,112,
129.2,134.8,2.1,2.1,4.41,1,104,114,
131.8461538,101.3076923,4.9,3.5,17.15,1.4,104,120,
129.75,116,1.4,2.1,2.94,0.666666667,104,121,
129,132,0.7,0.7,0.49,1,104,122,
130.6666667,126.6666667,1.4,1.4,1.96,1,105,103,
137.3333333,136.6666667,1.4,1.4,1.96,1,105,104,
139.1111111,104.5555556,2.1,4.2,8.82,0.5,105,105,
138.5,140.5,1.4,1.4,1.96,1,105,106,
140.6666667,117.3333333,1.4,1.4,1.96,1,105,107,
141,106,0.7,0.7,0.49,1,105,108,
142.25,100.25,1.4,2.1,2.94,0.666666667,105,109,
142,103.5,0.7,1.4,0.98,0.5,105,110,
143.4615385,107,2.1,5.6,11.76,0.375,105,122,
144.25,141.125,3.5,2.1,7.35,1.666666667,105,123,
143.8571429,131,2.1,3.5,7.35,0.6,105,124,
144.5,96.5,1.4,1.4,1.96,1,106,102,
148.2,145.6,2.1,2.8,5.88,0.75,106,103,
149.4,98.86666667,3.5,4.2,14.7,0.833333333,106,124,
149.7,152.2,3.5,2.1,7.35,1.666666667,106,125,
150.2222222,141.2222222,2.8,3.5,9.8,0.8,106,126,
,,,,,,106,127,
,,,,,,107,100,
,,,,,,107,101,
,,,,,,107,102,
,,,,,,107,127,
,,,,,,107,128,
,,,,,,107,129,
,,,,,,108,100,
,,,,,,108,129,
,,,,,,108,130,
,,,,,,108,131,
,,,,,,109,100,
,,,,,,109,131,
,,,,,,110,100,
,,,,,,110,131,
,,,,,,110,132,
,,,,,,110,133,
,,,,,,110,134,
,,,,,,111,100,
,,,,,,111,131,
,,,,,,111,132,
,,,,,,111,134,
,,,,,,111,135,
,,,,,,111,136,
,,,,,,112,100,
,,,,,,112,136,
,,,,,,113,99,
,,,,,,113,100,
,,,,,,113,136,
,,,,,,114,99,
,,,,,,114,136,
,,,,,,115,98,
,,,,,,115,99,
,,,,,,115,134,
,,,,,,115,135,
,,,,,,115,136,
,,,,,,116,98,
,,,,,,116,135,
,,,,,,117,97,
,,,,,,117,98,
,,,,,,117,135,
,,,,,,118,97,
,,,,,,118,135,
,,,,,,119,97,
,,,,,,119,135,
,,,,,,120,97,
,,,,,,120,135,
,,,,,,121,96,
,,,,,,121,97,
,,,,,,121,135,
,,,,,,122,96,
,,,,,,122,135,
,,,,,,122,136,
,,,,,,122,137,
,,,,,,123,96,
,,,,,,123,137,
,,,,,,124,96,
,,,,,,124,137,
,,,,,,125,96,
,,,,,,125,137,
,,,,,,125,138,
,,,,,,126,95,
,,,,,,126,96,
,,,,,,126,138,
,,,,,,127,95,
,,,,,,127,137,
,,,,,,127,138,
,,,,,,128,95,
,,,,,,128,138,
,,,,,,129,95,
,,,,,,129,138,
,,,,,,129,139,
,,,,,,130,95,
,,,,,,130,96,
,,,,,,130,97,
,,,,,,130,139,
,,,,,,131,97,
,,,,,,131,98,
,,,,,,131,139,
,,,,,,131,140,
,,,,,,132,98,
,,,,,,132,140,
,,,,,,132,141,
,,,,,,133,98,
,,,,,,133,99,
,,,,,,133,141,
,,,,,,133,142,
,,,,,,134,99,
,,,,,,134,142,
,,,,,,135,99,
,,,,,,135,100,
,,,,,,135,142,
,,,,,,136,100,
,,,,,,136,142,
,,,,,,136,143,
,,,,,,137,100,
,,,,,,137,101,
,,,,,,137,143,
,,,,,,137,144,
,,,,,,138,101,
,,,,,,138,144,
,,,,,,138,145,
,,,,,,139,100,
,,,,,,139,101,
,,,,,,139,145,
,,,,,,139,146,
,,,,,,140,97,
,,,,,,140,98,
,,,,,,140,99,
,,,,,,140,100,
,,,,,,140,146,
,,,,,,141,94,
,,,,,,141,95,
,,,,,,141,96,
,,,,,,141,97,
,,,,,,141,146,
,,,,,,141,147,
,,,,,,142,94,
,,,,,,142,147,
,,,,,,142,148,
,,,,,,143,94,
,,,,,,143,148,
,,,,,,143,149,
,,,,,,144,94,
,,,,,,144,149,
,,,,,,144,150,
,,,,,,145,94,
,,,,,,145,115,
,,,,,,145,116,
,,,,,,145,117,
,,,,,,145,118,
,,,,,,145,150,
,,,,,,146,94,
,,,,,,146,107,
,,,,,,146,108,
,,,,,,146,109,
,,,,,,146,110,
,,,,,,146,111,
,,,,,,146,112,
,,,,,,146,113,
,,,,,,146,114,
,,,,,,146,115,
,,,,,,146,118,
,,,,,,146,119,
,,,,,,146,120,
,,,,,,146,121,
,,,,,,146,122,
,,,,,,146,123,
,,,,,,146,124,
,,,,,,146,125,
,,,,,,146,129,
,,,,,,146,150,
,,,,,,146,151,
,,,,,,146,152,
,,,,,,146,153,
,,,,,,147,94,
,,,,,,147,106,
,,,,,,147,107,
,,,,,,147,125,
,,,,,,147,126,
,,,,,,147,127,
,,,,,,147,128,
,,,,,,147,129,
,,,,,,147,130,
,,,,,,147,153,
,,,,,,147,154,
,,,,,,148,94,
,,,,,,148,95,
,,,,,,148,105,
,,,,,,148,106,
,,,,,,148,130,
,,,,,,148,131,
,,,,,,148,132,
,,,,,,148,133,
,,,,,,148,154,
,,,,,,148,155,
,,,,,,149,95,
,,,,,,149,103,
,,,,,,149,104,
,,,,,,149,105,
,,,,,,149,133,
,,,,,,149,134,
,,,,,,149,155,
,,,,,,150,95,
,,,,,,150,102,
,,,,,,150,103,
,,,,,,150,134,
,,,,,,150,135,
,,,,,,150,155,
,,,,,,151,95,
,,,,,,151,101,
,,,,,,151,102,
,,,,,,151,135,
,,,,,,151,136,
,,,,,,151,137,
,,,,,,151,154,
,,,,,,151,155,
,,,,,,152,95,
,,,,,,152,100,
,,,,,,152,101,
,,,,,,152,137,
,,,,,,152,138,
,,,,,,152,145,
,,,,,,152,146,
,,,,,,152,147,
,,,,,,152,154,
,,,,,,153,95,
,,,,,,153,96,
,,,,,,153,97,
,,,,,,153,98,
,,,,,,153,99,
,,,,,,153,100,
,,,,,,153,138,
,,,,,,153,139,
,,,,,,153,140,
,,,,,,153,141,
,,,,,,153,142,
,,,,,,153,143,
,,,,,,153,144,
,,,,,,153,145,
,,,,,,153,147,
,,,,,,153,152,
,,,,,,153,153,
,,,,,,153,154,
,,,,,,154,147,
,,,,,,154,148,
,,,,,,154,149,
,,,,,,154,150,
,,,,,,154,151,
,,,,,,154,152,
